date,class,counts
2019-01-20T05:00:00Z,Laboea strobila,6
2019-01-20T05:00:00Z,Leptocylindrus,3022
2019-01-20T05:00:00Z,Licmophora,560
2019-01-20T05:00:00Z,Margalefidinium,15
2019-01-20T05:00:00Z,Mesodinium,146
2019-01-20T05:00:00Z,Odontella,93
2019-01-20T05:00:00Z,Odontella mobiliensis,4
2019-01-20T05:00:00Z,Paralia sulcata,337
2019-01-20T05:00:00Z,Pleurosigma,480
2019-01-20T05:00:00Z,pollen,45
2019-01-20T05:00:00Z,Polykrikos,96
2019-01-20T05:00:00Z,Prorocentrum,91
2019-01-20T05:00:00Z,Protoperidinium,79
2019-01-20T05:00:00Z,Protozoa,76563
2019-01-20T05:00:00Z,Pseudo-nitzschia,109
2019-01-20T05:00:00Z,Pyramimonas longicauda,7523
2019-01-20T05:00:00Z,Rhizosolenia,26
2019-01-20T05:00:00Z,Rhizosolenia delicatula,132
2019-01-20T05:00:00Z,Skeletonema,9987
2019-01-20T05:00:00Z,square unknown,27963
2019-01-20T05:00:00Z,Strobilidium,22
2019-01-20T05:00:00Z,Strombidium morphotype2,227
2019-01-20T05:00:00Z,Thalassionema,54
2019-01-20T05:00:00Z,Thalassiosira,8447
2019-01-20T05:00:00Z,Tintinnina,39
2019-01-20T05:00:00Z,unclassified,122418
2019-01-20T05:00:00Z,unknown1,105
2019-01-20T05:00:00Z,unknown2,15682
2019-01-20T05:00:00Z,zooplankton,58
2019-01-27T05:00:00Z,Akashiwo,144
2019-01-27T05:00:00Z,Asterionella glacialis,300
2019-01-27T05:00:00Z,Bacillaria,391
2019-01-27T05:00:00Z,bad,5
2019-01-27T05:00:00Z,bead,25806
2019-01-27T05:00:00Z,bubble,5
2019-01-27T05:00:00Z,Cerataulina bergonii,93
2019-01-27T05:00:00Z,Ceratium,2
2019-01-27T05:00:00Z,Chrysochromulina lanceolata,1
2019-01-27T05:00:00Z,Ciliophora,2938
2019-01-27T05:00:00Z,Corethron hystrix,803
2019-01-27T05:00:00Z,Coscinodiscus,106
2019-01-27T05:00:00Z,Cryptophyta,25906
2019-01-27T05:00:00Z,Cylindrotheca,4274
2019-01-27T05:00:00Z,detritus,1994
2019-01-27T05:00:00Z,Dictyocha,30
2019-01-27T05:00:00Z,Dinobryon,864
2019-01-27T05:00:00Z,Dinophysis,350
2019-01-27T05:00:00Z,Ditylum brightwellii,82
2019-01-27T05:00:00Z,Eucampia,160
2019-01-27T05:00:00Z,Eucampia striata,152
2019-01-27T05:00:00Z,group chaetoceros curly,1511
2019-01-27T05:00:00Z,group chaetoceros single cell,5918
2019-01-27T05:00:00Z,group chaetoceros straight,1981
2019-01-27T05:00:00Z,group pennate,19046
2019-01-27T05:00:00Z,Guinardia blavyana var. blavyana,196
2019-01-27T05:00:00Z,Gyrodinium,53
2019-01-27T05:00:00Z,Helicopsis,3
2019-01-27T05:00:00Z,Heterocapsa rotundata,16654
2019-01-27T05:00:00Z,Laboea strobila,25
2019-01-27T05:00:00Z,Leptocylindrus,25116
2019-01-27T05:00:00Z,Licmophora,668
2019-01-27T05:00:00Z,Margalefidinium,21
2019-01-27T05:00:00Z,Mesodinium,259
2019-01-27T05:00:00Z,Odontella,280
2019-01-27T05:00:00Z,Odontella mobiliensis,1
2019-01-27T05:00:00Z,Paralia sulcata,688
2019-01-27T05:00:00Z,Pleurosigma,424
2019-01-27T05:00:00Z,pollen,28
2019-01-27T05:00:00Z,Polykrikos,155
2019-01-27T05:00:00Z,Prorocentrum,215
2019-01-27T05:00:00Z,Protoperidinium,80
2019-01-27T05:00:00Z,Protozoa,100067
2019-01-27T05:00:00Z,Pseudo-nitzschia,171
2019-01-27T05:00:00Z,Pyramimonas longicauda,6202
2019-01-27T05:00:00Z,Rhizosolenia,66
2019-01-27T05:00:00Z,Rhizosolenia delicatula,234
2019-01-27T05:00:00Z,Skeletonema,46405
2019-01-27T05:00:00Z,square unknown,37519
2019-01-27T05:00:00Z,Strobilidium,91
2019-01-27T05:00:00Z,Strombidium morphotype2,532
2019-01-27T05:00:00Z,Thalassionema,84
2019-01-27T05:00:00Z,Thalassiosira,44009
2019-01-27T05:00:00Z,Tintinnina,82
2019-01-27T05:00:00Z,unclassified,157387
2019-01-27T05:00:00Z,unknown1,127
2019-01-27T05:00:00Z,unknown2,26173
2019-01-27T05:00:00Z,zooplankton,100
2019-02-03T05:00:00Z,Akashiwo,89
2019-02-03T05:00:00Z,Asterionella glacialis,364
2019-02-03T05:00:00Z,Bacillaria,519
2019-02-03T05:00:00Z,bad,5
2019-02-03T05:00:00Z,bead,26768
2019-02-03T05:00:00Z,bubble,1
2019-02-03T05:00:00Z,Cerataulina bergonii,149
2019-02-03T05:00:00Z,Ceratium,4
2019-02-03T05:00:00Z,Ciliophora,7498
2019-02-03T05:00:00Z,Corethron hystrix,1907
2019-02-03T05:00:00Z,Coscinodiscus,78
2019-02-03T05:00:00Z,Cryptophyta,28089
2019-02-03T05:00:00Z,Cylindrotheca,13976
2019-02-03T05:00:00Z,detritus,6329
2019-02-03T05:00:00Z,Dictyocha,64
2019-02-03T05:00:00Z,Dinobryon,4472
2019-02-03T05:00:00Z,Dinophysis,905
2019-02-03T05:00:00Z,Ditylum brightwellii,126
2019-02-03T05:00:00Z,Eucampia,699
2019-02-03T05:00:00Z,Eucampia striata,109
2019-02-03T05:00:00Z,group chaetoceros curly,2582
2019-02-03T05:00:00Z,group chaetoceros single cell,6740
2019-02-03T05:00:00Z,group chaetoceros straight,3613
2019-02-03T05:00:00Z,group pennate,17781
2019-02-03T05:00:00Z,Guinardia blavyana var. blavyana,1014
2019-02-03T05:00:00Z,Gyrodinium,129
2019-02-03T05:00:00Z,Helicopsis,6
2019-02-03T05:00:00Z,Heterocapsa rotundata,31257
2019-02-03T05:00:00Z,Laboea strobila,14
2019-02-03T05:00:00Z,Leptocylindrus,62495
2019-02-03T05:00:00Z,Licmophora,1348
2019-02-03T05:00:00Z,Margalefidinium,11
2019-02-03T05:00:00Z,Mesodinium,342
2019-02-03T05:00:00Z,Odontella,202
2019-02-03T05:00:00Z,Paralia sulcata,495
2019-02-03T05:00:00Z,Pleurosigma,522
2019-02-03T05:00:00Z,pollen,25
2019-02-03T05:00:00Z,Polykrikos,105
2019-02-03T05:00:00Z,Prorocentrum,281
2019-02-03T05:00:00Z,Protoperidinium,162
2019-02-03T05:00:00Z,Protozoa,109451
2019-02-03T05:00:00Z,Pseudo-nitzschia,278
2019-02-03T05:00:00Z,Pyramimonas longicauda,11015
2019-02-03T05:00:00Z,Rhizosolenia,84
2019-02-03T05:00:00Z,Rhizosolenia delicatula,317
2019-02-03T05:00:00Z,Skeletonema,123241
2019-02-03T05:00:00Z,square unknown,37094
2019-02-03T05:00:00Z,Strobilidium,178
2019-02-03T05:00:00Z,Strombidium morphotype2,1423
2019-02-03T05:00:00Z,Thalassionema,181
2019-02-03T05:00:00Z,Thalassiosira,75198
2019-02-03T05:00:00Z,Tintinnina,257
2019-02-03T05:00:00Z,unclassified,206913
2019-02-03T05:00:00Z,unknown1,647
2019-02-03T05:00:00Z,unknown2,28090
2019-02-03T05:00:00Z,zooplankton,175
2019-02-10T05:00:00Z,Akashiwo,55
2019-02-10T05:00:00Z,Asterionella glacialis,370
2019-02-10T05:00:00Z,Bacillaria,413
2019-02-10T05:00:00Z,bad,1
2019-02-10T05:00:00Z,bead,19985
2019-02-10T05:00:00Z,bubble,1
2019-02-10T05:00:00Z,Cerataulina bergonii,125
2019-02-10T05:00:00Z,Ceratium,4
2019-02-10T05:00:00Z,Chrysochromulina lanceolata,3
2019-02-10T05:00:00Z,Ciliophora,9000
2019-02-10T05:00:00Z,Corethron hystrix,360
2019-02-10T05:00:00Z,Coscinodiscus,81
2019-02-10T05:00:00Z,Cryptophyta,37984
2019-02-10T05:00:00Z,Cylindrotheca,6460
2019-02-10T05:00:00Z,detritus,10828
2019-02-10T05:00:00Z,Dictyocha,130
2019-02-10T05:00:00Z,Dinobryon,6223
2019-02-10T05:00:00Z,Dinophysis,929
2019-02-10T05:00:00Z,Ditylum brightwellii,61
2019-02-10T05:00:00Z,Eucampia,963
2019-02-10T05:00:00Z,Eucampia striata,27
2019-02-10T05:00:00Z,group chaetoceros curly,1268
2019-02-10T05:00:00Z,group chaetoceros single cell,8609
2019-02-10T05:00:00Z,group chaetoceros straight,5161
2019-02-10T05:00:00Z,group pennate,12814
2019-02-10T05:00:00Z,Guinardia blavyana var. blavyana,506
2019-02-10T05:00:00Z,Gyrodinium,238
2019-02-10T05:00:00Z,Helicopsis,1
2019-02-10T05:00:00Z,Heterocapsa rotundata,31255
2019-02-10T05:00:00Z,Laboea strobila,26
2019-02-10T05:00:00Z,Leptocylindrus,27504
2019-02-10T05:00:00Z,Licmophora,1258
2019-02-10T05:00:00Z,Margalefidinium,15
2019-02-10T05:00:00Z,Mesodinium,677
2019-02-10T05:00:00Z,Odontella,119
2019-02-10T05:00:00Z,Paralia sulcata,126
2019-02-10T05:00:00Z,Pleurosigma,369
2019-02-10T05:00:00Z,pollen,52
2019-02-10T05:00:00Z,Polykrikos,47
2019-02-10T05:00:00Z,Prorocentrum,334
2019-02-10T05:00:00Z,Protoperidinium,329
2019-02-10T05:00:00Z,Protozoa,100540
2019-02-10T05:00:00Z,Pseudo-nitzschia,131
2019-02-10T05:00:00Z,Pyramimonas longicauda,11488
2019-02-10T05:00:00Z,Rhizosolenia,31
2019-02-10T05:00:00Z,Rhizosolenia delicatula,561
2019-02-10T05:00:00Z,Skeletonema,88424
2019-02-10T05:00:00Z,square unknown,32920
2019-02-10T05:00:00Z,Strobilidium,261
2019-02-10T05:00:00Z,Strombidium morphotype2,4010
2019-02-10T05:00:00Z,Thalassionema,249
2019-02-10T05:00:00Z,Thalassiosira,20230
2019-02-10T05:00:00Z,Tintinnina,524
2019-02-10T05:00:00Z,unclassified,187570
2019-02-10T05:00:00Z,unknown1,840
2019-02-10T05:00:00Z,unknown2,18714
2019-02-10T05:00:00Z,zooplankton,134
2019-02-17T05:00:00Z,Akashiwo,30
2019-02-17T05:00:00Z,Asterionella glacialis,236
2019-02-17T05:00:00Z,Bacillaria,762
2019-02-17T05:00:00Z,bead,29791
2019-02-17T05:00:00Z,bubble,2
2019-02-17T05:00:00Z,Cerataulina bergonii,103
2019-02-17T05:00:00Z,Ceratium,2
2019-02-17T05:00:00Z,Chrysochromulina lanceolata,1
2019-02-17T05:00:00Z,Ciliophora,7209
2019-02-17T05:00:00Z,Corethron hystrix,168
2019-02-17T05:00:00Z,Coscinodiscus,60
2019-02-17T05:00:00Z,Cryptophyta,49727
2019-02-17T05:00:00Z,Cylindrotheca,8650
2019-02-17T05:00:00Z,detritus,6232
2019-02-17T05:00:00Z,Dictyocha,330
2019-02-17T05:00:00Z,Dinobryon,5455
2019-02-17T05:00:00Z,Dinophysis,476
2019-02-17T05:00:00Z,Ditylum brightwellii,30
2019-02-17T05:00:00Z,Eucampia,942
2019-02-17T05:00:00Z,Eucampia striata,12
2019-02-17T05:00:00Z,group chaetoceros curly,680
2019-02-17T05:00:00Z,group chaetoceros single cell,18600
2019-02-17T05:00:00Z,group chaetoceros straight,6465
2019-02-17T05:00:00Z,group pennate,23150
2019-02-17T05:00:00Z,Guinardia blavyana var. blavyana,233
2019-02-17T05:00:00Z,Gyrodinium,342
2019-02-17T05:00:00Z,Helicopsis,3
2019-02-17T05:00:00Z,Heterocapsa rotundata,31866
2019-02-17T05:00:00Z,Laboea strobila,19
2019-02-17T05:00:00Z,Leptocylindrus,17272
2019-02-17T05:00:00Z,Licmophora,976
2019-02-17T05:00:00Z,Margalefidinium,21
2019-02-17T05:00:00Z,Mesodinium,1233
2019-02-17T05:00:00Z,Odontella,36
2019-02-17T05:00:00Z,Odontella mobiliensis,3
2019-02-17T05:00:00Z,Paralia sulcata,193
2019-02-17T05:00:00Z,Pleurosigma,607
2019-02-17T05:00:00Z,pollen,53
2019-02-17T05:00:00Z,Polykrikos,24
2019-02-17T05:00:00Z,Prorocentrum,894
2019-02-17T05:00:00Z,Protoperidinium,328
2019-02-17T05:00:00Z,Protozoa,206770
2019-02-17T05:00:00Z,Pseudo-nitzschia,134
2019-02-17T05:00:00Z,Pyramimonas longicauda,13824
2019-02-17T05:00:00Z,Rhizosolenia,15
2019-02-17T05:00:00Z,Rhizosolenia delicatula,619
2019-02-17T05:00:00Z,Skeletonema,96237
2019-02-17T05:00:00Z,square unknown,180991
2019-02-17T05:00:00Z,Strobilidium,658
2019-02-17T05:00:00Z,Strombidium morphotype2,3910
2019-02-17T05:00:00Z,Thalassionema,248
2019-02-17T05:00:00Z,Thalassiosira,1787
2019-02-17T05:00:00Z,Tintinnina,431
2019-02-17T05:00:00Z,unclassified,280553
2019-02-17T05:00:00Z,unknown1,628
2019-02-17T05:00:00Z,unknown2,24383
2019-02-17T05:00:00Z,zooplankton,112
2019-02-24T05:00:00Z,Akashiwo,27
2019-02-24T05:00:00Z,Asterionella glacialis,177
2019-02-24T05:00:00Z,Bacillaria,1019
2019-02-24T05:00:00Z,bad,3
2019-02-24T05:00:00Z,bead,51819
2019-02-24T05:00:00Z,Cerataulina bergonii,422
2019-02-24T05:00:00Z,Ceratium,1
2019-02-24T05:00:00Z,Chrysochromulina lanceolata,2
2019-02-24T05:00:00Z,Ciliophora,3990
2019-02-24T05:00:00Z,Corethron hystrix,286
2019-02-24T05:00:00Z,Coscinodiscus,26
2019-02-24T05:00:00Z,Cryptophyta,21143
2019-02-24T05:00:00Z,Cylindrotheca,20174
2019-02-24T05:00:00Z,detritus,3246
2019-02-24T05:00:00Z,Dictyocha,644
2019-02-24T05:00:00Z,Dinobryon,7291
2019-02-24T05:00:00Z,Dinophysis,173
2019-02-24T05:00:00Z,Ditylum brightwellii,18
2019-02-24T05:00:00Z,Eucampia,663
2019-02-24T05:00:00Z,Eucampia striata,96
2019-02-24T05:00:00Z,group chaetoceros curly,6156
2019-02-24T05:00:00Z,group chaetoceros single cell,116423
2019-02-24T05:00:00Z,group chaetoceros straight,158778
2019-02-24T05:00:00Z,group pennate,77875
2019-02-24T05:00:00Z,Guinardia blavyana var. blavyana,116
2019-02-24T05:00:00Z,Gyrodinium,217
2019-02-24T05:00:00Z,Helicopsis,3
2019-02-24T05:00:00Z,Heterocapsa rotundata,21121
2019-02-24T05:00:00Z,Laboea strobila,5
2019-02-24T05:00:00Z,Leptocylindrus,116413
2019-02-24T05:00:00Z,Licmophora,1884
2019-02-24T05:00:00Z,Margalefidinium,5
2019-02-24T05:00:00Z,Mesodinium,347
2019-02-24T05:00:00Z,Odontella,8
2019-02-24T05:00:00Z,Odontella mobiliensis,2
2019-02-24T05:00:00Z,Paralia sulcata,90
2019-02-24T05:00:00Z,Pleurosigma,544
2019-02-24T05:00:00Z,pollen,23
2019-02-24T05:00:00Z,Polykrikos,15
2019-02-24T05:00:00Z,Prorocentrum,383
2019-02-24T05:00:00Z,Protoperidinium,172
2019-02-24T05:00:00Z,Protozoa,270727
2019-02-24T05:00:00Z,Pseudo-nitzschia,266
2019-02-24T05:00:00Z,Pyramimonas longicauda,14386
2019-02-24T05:00:00Z,Rhizosolenia,21
2019-02-24T05:00:00Z,Rhizosolenia delicatula,215
2019-02-24T05:00:00Z,Skeletonema,158292
2019-02-24T05:00:00Z,square unknown,603335
2019-02-24T05:00:00Z,Strobilidium,307
2019-02-24T05:00:00Z,Strombidium morphotype2,842
2019-02-24T05:00:00Z,Thalassionema,189
2019-02-24T05:00:00Z,Thalassiosira,573
2019-02-24T05:00:00Z,Tintinnina,135
2019-02-24T05:00:00Z,unclassified,652446
2019-02-24T05:00:00Z,unknown1,822
2019-02-24T05:00:00Z,unknown2,51812
2019-02-24T05:00:00Z,zooplankton,74
2019-03-03T05:00:00Z,Akashiwo,10
2019-03-03T05:00:00Z,Asterionella glacialis,684
2019-03-03T05:00:00Z,Bacillaria,1047
2019-03-03T05:00:00Z,bad,19
2019-03-03T05:00:00Z,bead,101569
2019-03-03T05:00:00Z,Cerataulina bergonii,1921
2019-03-03T05:00:00Z,Ceratium,8
2019-03-03T05:00:00Z,Chrysochromulina lanceolata,3
2019-03-03T05:00:00Z,Ciliophora,5172
2019-03-03T05:00:00Z,Corethron hystrix,456
2019-03-03T05:00:00Z,Coscinodiscus,18
2019-03-03T05:00:00Z,Cryptophyta,16027
2019-03-03T05:00:00Z,Cylindrotheca,28080
2019-03-03T05:00:00Z,detritus,3402
2019-03-03T05:00:00Z,Dictyocha,629
2019-03-03T05:00:00Z,Dinobryon,26254
2019-03-03T05:00:00Z,Dinophysis,83
2019-03-03T05:00:00Z,Ditylum brightwellii,41
2019-03-03T05:00:00Z,Eucampia,1542
2019-03-03T05:00:00Z,Eucampia striata,178
2019-03-03T05:00:00Z,group chaetoceros curly,44993
2019-03-03T05:00:00Z,group chaetoceros single cell,167164
2019-03-03T05:00:00Z,group chaetoceros straight,511106
2019-03-03T05:00:00Z,group pennate,59298
2019-03-03T05:00:00Z,Guinardia blavyana var. blavyana,265
2019-03-03T05:00:00Z,Gyrodinium,259
2019-03-03T05:00:00Z,Helicopsis,5
2019-03-03T05:00:00Z,Heterocapsa rotundata,33358
2019-03-03T05:00:00Z,Laboea strobila,15
2019-03-03T05:00:00Z,Leptocylindrus,316273
2019-03-03T05:00:00Z,Licmophora,2344
2019-03-03T05:00:00Z,Margalefidinium,6
2019-03-03T05:00:00Z,Mesodinium,365
2019-03-03T05:00:00Z,Odontella,7
2019-03-03T05:00:00Z,Odontella mobiliensis,1
2019-03-03T05:00:00Z,Paralia sulcata,64
2019-03-03T05:00:00Z,Pleurosigma,427
2019-03-03T05:00:00Z,pollen,17
2019-03-03T05:00:00Z,Polykrikos,17
2019-03-03T05:00:00Z,Prorocentrum,491
2019-03-03T05:00:00Z,Protoperidinium,185
2019-03-03T05:00:00Z,Protozoa,118346
2019-03-03T05:00:00Z,Pseudo-nitzschia,478
2019-03-03T05:00:00Z,Pyramimonas longicauda,22397
2019-03-03T05:00:00Z,Rhizosolenia,54
2019-03-03T05:00:00Z,Rhizosolenia delicatula,181
2019-03-03T05:00:00Z,Skeletonema,264501
2019-03-03T05:00:00Z,square unknown,369342
2019-03-03T05:00:00Z,Strobilidium,250
2019-03-03T05:00:00Z,Strombidium morphotype2,539
2019-03-03T05:00:00Z,Thalassionema,604
2019-03-03T05:00:00Z,Thalassiosira,841
2019-03-03T05:00:00Z,Tintinnina,70
2019-03-03T05:00:00Z,unclassified,1043837
2019-03-03T05:00:00Z,unknown1,1117
2019-03-03T05:00:00Z,unknown2,82299
2019-03-03T05:00:00Z,zooplankton,93
2019-03-10T05:00:00Z,Akashiwo,3
2019-03-10T05:00:00Z,Asterionella glacialis,253
2019-03-10T05:00:00Z,Bacillaria,674
2019-03-10T05:00:00Z,bad,1
2019-03-10T05:00:00Z,bead,21084
2019-03-10T05:00:00Z,Cerataulina bergonii,94
2019-03-10T05:00:00Z,Ceratium,7
2019-03-10T05:00:00Z,Chrysochromulina lanceolata,1
2019-03-10T05:00:00Z,Ciliophora,3182
2019-03-10T05:00:00Z,Corethron hystrix,69
2019-03-10T05:00:00Z,Coscinodiscus,2
2019-03-10T05:00:00Z,Cryptophyta,2377
2019-03-10T05:00:00Z,Cylindrotheca,5743
2019-03-10T05:00:00Z,detritus,2763
2019-03-10T05:00:00Z,Dictyocha,86
2019-03-10T05:00:00Z,Dinobryon,8431
2019-03-10T05:00:00Z,Dinophysis,172
2019-03-10T05:00:00Z,Ditylum brightwellii,28
2019-03-10T05:00:00Z,Eucampia,1078
2019-03-10T05:00:00Z,Eucampia striata,10
2019-03-10T05:00:00Z,group chaetoceros curly,3487
2019-03-10T05:00:00Z,group chaetoceros single cell,13938
2019-03-10T05:00:00Z,group chaetoceros straight,17061
2019-03-10T05:00:00Z,group pennate,7472
2019-03-10T05:00:00Z,Guinardia blavyana var. blavyana,15
2019-03-10T05:00:00Z,Gyrodinium,751
2019-03-10T05:00:00Z,Helicopsis,3
2019-03-10T05:00:00Z,Heterocapsa rotundata,14393
2019-03-10T05:00:00Z,Laboea strobila,14
2019-03-10T05:00:00Z,Leptocylindrus,11467
2019-03-10T05:00:00Z,Licmophora,1691
2019-03-10T05:00:00Z,Margalefidinium,3
2019-03-10T05:00:00Z,Mesodinium,212
2019-03-10T05:00:00Z,Odontella,4
2019-03-10T05:00:00Z,Odontella mobiliensis,1
2019-03-10T05:00:00Z,Paralia sulcata,60
2019-03-10T05:00:00Z,Pleurosigma,233
2019-03-10T05:00:00Z,pollen,15
2019-03-10T05:00:00Z,Polykrikos,8
2019-03-10T05:00:00Z,Prorocentrum,195
2019-03-10T05:00:00Z,Protoperidinium,188
2019-03-10T05:00:00Z,Protozoa,14096
2019-03-10T05:00:00Z,Pseudo-nitzschia,121
2019-03-10T05:00:00Z,Pyramimonas longicauda,8381
2019-03-10T05:00:00Z,Rhizosolenia,14
2019-03-10T05:00:00Z,Rhizosolenia delicatula,81
2019-03-10T05:00:00Z,Skeletonema,37394
2019-03-10T05:00:00Z,square unknown,32134
2019-03-10T05:00:00Z,Strobilidium,562
2019-03-10T05:00:00Z,Strombidium morphotype2,808
2019-03-10T05:00:00Z,Thalassionema,128
2019-03-10T05:00:00Z,Thalassiosira,102
2019-03-10T05:00:00Z,Tintinnina,50
2019-03-10T05:00:00Z,unclassified,133738
2019-03-10T05:00:00Z,unknown1,637
2019-03-10T05:00:00Z,unknown2,18988
2019-03-10T05:00:00Z,zooplankton,142
2019-03-17T05:00:00Z,Akashiwo,12
2019-03-17T05:00:00Z,Asterionella glacialis,219
2019-03-17T05:00:00Z,Bacillaria,1138
2019-03-17T05:00:00Z,bead,12262
2019-03-17T05:00:00Z,Cerataulina bergonii,69
2019-03-17T05:00:00Z,Ceratium,9
2019-03-17T05:00:00Z,Chrysochromulina lanceolata,3
2019-03-17T05:00:00Z,Ciliophora,3627
2019-03-17T05:00:00Z,Corethron hystrix,51
2019-03-17T05:00:00Z,Cryptophyta,4838
2019-03-17T05:00:00Z,Cylindrotheca,7301
2019-03-17T05:00:00Z,detritus,4881
2019-03-17T05:00:00Z,Dictyocha,32
2019-03-17T05:00:00Z,Dinobryon,6157
2019-03-17T05:00:00Z,Dinophysis,217
2019-03-17T05:00:00Z,Ditylum brightwellii,34
2019-03-17T05:00:00Z,Eucampia,829
2019-03-17T05:00:00Z,Eucampia striata,10
2019-03-17T05:00:00Z,group chaetoceros curly,1036
2019-03-17T05:00:00Z,group chaetoceros single cell,9734
2019-03-17T05:00:00Z,group chaetoceros straight,4100
2019-03-17T05:00:00Z,group pennate,15372
2019-03-17T05:00:00Z,Guinardia blavyana var. blavyana,18
2019-03-17T05:00:00Z,Gyrodinium,584
2019-03-17T05:00:00Z,Helicopsis,5
2019-03-17T05:00:00Z,Heterocapsa rotundata,5983
2019-03-17T05:00:00Z,Laboea strobila,54
2019-03-17T05:00:00Z,Leptocylindrus,31325
2019-03-17T05:00:00Z,Licmophora,1985
2019-03-17T05:00:00Z,Margalefidinium,4
2019-03-17T05:00:00Z,Mesodinium,245
2019-03-17T05:00:00Z,Odontella,16
2019-03-17T05:00:00Z,Odontella mobiliensis,2
2019-03-17T05:00:00Z,Paralia sulcata,56
2019-03-17T05:00:00Z,Pleurosigma,411
2019-03-17T05:00:00Z,pollen,8
2019-03-17T05:00:00Z,Polykrikos,14
2019-03-17T05:00:00Z,Prorocentrum,134
2019-03-17T05:00:00Z,Protoperidinium,306
2019-03-17T05:00:00Z,Protozoa,20773
2019-03-17T05:00:00Z,Pseudo-nitzschia,327
2019-03-17T05:00:00Z,Pyramimonas longicauda,10427
2019-03-17T05:00:00Z,Rhizosolenia,13
2019-03-17T05:00:00Z,Rhizosolenia delicatula,134
2019-03-17T05:00:00Z,Skeletonema,41997
2019-03-17T05:00:00Z,square unknown,41443
2019-03-17T05:00:00Z,Strobilidium,377
2019-03-17T05:00:00Z,Strombidium morphotype2,1537
2019-03-17T05:00:00Z,Thalassionema,131
2019-03-17T05:00:00Z,Thalassiosira,244
2019-03-17T05:00:00Z,Tintinnina,90
2019-03-17T05:00:00Z,unclassified,142694
2019-03-17T05:00:00Z,unknown1,195
2019-03-17T05:00:00Z,unknown2,16058
2019-03-17T05:00:00Z,zooplankton,107
2019-03-24T05:00:00Z,Akashiwo,3
2019-03-24T05:00:00Z,Asterionella glacialis,32
2019-03-24T05:00:00Z,Bacillaria,157
2019-03-24T05:00:00Z,bad,1
2019-03-24T05:00:00Z,bead,3417
2019-03-24T05:00:00Z,Cerataulina bergonii,6
2019-03-24T05:00:00Z,Ceratium,2
2019-03-24T05:00:00Z,Ciliophora,416
2019-03-24T05:00:00Z,Corethron hystrix,14
2019-03-24T05:00:00Z,Cryptophyta,389
2019-03-24T05:00:00Z,Cylindrotheca,1312
2019-03-24T05:00:00Z,detritus,326
2019-03-24T05:00:00Z,Dictyocha,9
2019-03-24T05:00:00Z,Dinobryon,988
2019-03-24T05:00:00Z,Dinophysis,55
2019-03-24T05:00:00Z,Ditylum brightwellii,11
2019-03-24T05:00:00Z,Eucampia,106
2019-03-24T05:00:00Z,Eucampia striata,3
2019-03-24T05:00:00Z,group chaetoceros curly,94
2019-03-24T05:00:00Z,group chaetoceros single cell,8607
2019-03-24T05:00:00Z,group chaetoceros straight,1975
2019-03-24T05:00:00Z,group pennate,2079
2019-03-24T05:00:00Z,Guinardia blavyana var. blavyana,2
2019-03-24T05:00:00Z,Gyrodinium,168
2019-03-24T05:00:00Z,Helicopsis,1
2019-03-24T05:00:00Z,Heterocapsa rotundata,637
2019-03-24T05:00:00Z,Laboea strobila,53
2019-03-24T05:00:00Z,Leptocylindrus,28312
2019-03-24T05:00:00Z,Licmophora,234
2019-03-24T05:00:00Z,Margalefidinium,1
2019-03-24T05:00:00Z,Mesodinium,54
2019-03-24T05:00:00Z,Odontella,3
2019-03-24T05:00:00Z,Paralia sulcata,9
2019-03-24T05:00:00Z,Pleurosigma,75
2019-03-24T05:00:00Z,pollen,1
2019-03-24T05:00:00Z,Polykrikos,8
2019-03-24T05:00:00Z,Prorocentrum,45
2019-03-24T05:00:00Z,Protoperidinium,23
2019-03-24T05:00:00Z,Protozoa,24366
2019-03-24T05:00:00Z,Pseudo-nitzschia,128
2019-03-24T05:00:00Z,Pyramimonas longicauda,919
2019-03-24T05:00:00Z,Rhizosolenia,4
2019-03-24T05:00:00Z,Rhizosolenia delicatula,8
2019-03-24T05:00:00Z,Skeletonema,8604
2019-03-24T05:00:00Z,square unknown,133162
2019-03-24T05:00:00Z,Strobilidium,147
2019-03-24T05:00:00Z,Strombidium morphotype2,836
2019-03-24T05:00:00Z,Thalassionema,15
2019-03-24T05:00:00Z,Thalassiosira,109
2019-03-24T05:00:00Z,Tintinnina,7
2019-03-24T05:00:00Z,unclassified,121126
2019-03-24T05:00:00Z,unknown1,31
2019-03-24T05:00:00Z,unknown2,11831
2019-03-24T05:00:00Z,zooplankton,20
2019-03-31T05:00:00Z,Akashiwo,13
2019-03-31T05:00:00Z,Asterionella glacialis,168
2019-03-31T05:00:00Z,Bacillaria,799
2019-03-31T05:00:00Z,bead,10837
2019-03-31T05:00:00Z,Cerataulina bergonii,8
2019-03-31T05:00:00Z,Ceratium,5
2019-03-31T05:00:00Z,Ciliophora,2144
2019-03-31T05:00:00Z,Corethron hystrix,36
2019-03-31T05:00:00Z,Coscinodiscus,6
2019-03-31T05:00:00Z,Cryptophyta,1391
2019-03-31T05:00:00Z,Cylindrotheca,4785
2019-03-31T05:00:00Z,detritus,1987
2019-03-31T05:00:00Z,Dictyocha,13
2019-03-31T05:00:00Z,Dinobryon,3754
2019-03-31T05:00:00Z,Dinophysis,169
2019-03-31T05:00:00Z,Ditylum brightwellii,31
2019-03-31T05:00:00Z,Eucampia,283
